date,hrv_rmssd_ms,resting_hr_bpm,sleep_hours,weight_kg,ctl,atl,source
2023-09-01,,,,,28.316603,43.04014,intervals
2023-09-02,,,,,29.03853,47.427826,intervals
2023-09-03,,,,,28.355303,41.114136,intervals
2023-09-04,,,,,27.735207,39.501476,intervals
2023-09-05,,,,,27.200285,38.502865,intervals
2023-09-06,,,,,28.277876,44.825783,intervals
2023-09-07,,,,,27.636074,42.319656,intervals
2023-09-08,,,,,27.0329,39.880905,intervals
2023-09-09,,,,,26.396862,38.69866,intervals
2023-09-10,,,,,28.434488,55.112797,intervals
2023-09-11,,,,,27.765472,47.776066,intervals
2023-09-12,,,,,29.370916,54.195736,intervals
2023-09-13,,,,,28.679869,49.643528,intervals
2023-09-14,,,,,29.416779,51.0222,intervals
2023-09-15,,,,,29.101105,50.61988,intervals
2023-09-16,,,,,31.333916,60.388397,intervals
2023-09-17,,,,,30.596682,52.349365,intervals
2023-09-18,,,,,29.876793,48.442318,intervals
2023-09-19,,,,,29.173841,46.253483,intervals
2023-09-20,,,,,28.48743,45.154762,intervals
2023-09-21,,,,,29.864132,50.72529,intervals
2023-09-22,,,,,29.16148,46.635075,intervals
2023-09-23,,,,,31.510511,57.599667,intervals
2023-09-24,,,,,30.769123,49.931877,intervals
2023-09-25,,,,,30.045177,44.749184,intervals
2023-09-26,,,,,31.055832,51.03931,intervals
2023-09-27,,,,,31.548613,51.1672,intervals
2023-09-28,,,,,30.806328,51.81055,intervals
2023-09-29,,,,,30.387375,48.907085,intervals
2023-09-30,,,,,33.413414,63.562885,intervals
2023-10-01,,,,,32.627254,55.10126,intervals
2023-10-02,,,,,33.318344,59.214565,intervals
2023-10-03,,,,,32.53442,59.05288,intervals
2023-10-04,,,,,31.76894,57.315254,intervals
2023-10-05,,,,,31.397923,52.614014,intervals
2023-10-06,,,,,30.659182,53.863495,intervals
2023-10-07,,,,,30.878956,52.017956,intervals
2023-10-08,,,,,30.152426,45.093216,intervals
2023-10-09,,,,,30.642935,55.863697,intervals
2023-10-10,,,,,29.921959,50.69008,intervals
2023-10-11,,,,,29.71204,58.58554,intervals
2023-10-12,,,,,31.271685,63.56623,intervals
2023-10-13,,,,,30.535915,58.29909,intervals
2023-10-14,,,,,29.817457,53.200634,intervals
2023-10-15,,,,,29.115902,46.118454,intervals
2023-10-16,,,,,28.430855,50.76196,intervals
2023-10-17,,,,,27.761925,46.53374,intervals
2023-10-18,,,,,27.108734,45.797077,intervals
2023-10-19,,,,,28.470818,51.015854,intervals
2023-10-20,,,,,27.800947,52.344963,intervals
2023-10-21,,,,,30.111404,62.150078,intervals
2023-10-22,,,,,29.402933,53.87653,intervals
2023-10-23,,,,,28.711132,54.6917,intervals
2023-10-24,,,,,28.035608,49.807224,intervals
2023-10-25,,,,,27.375978,47.037323,intervals
2023-10-26,,,,,28.590605,51.292263,intervals
2023-10-27,,,,,27.917915,52.05209,intervals
2023-10-28,,,,,29.213903,56.17194,intervals
2023-10-29,,,,,28.52655,48.694214,intervals
2023-10-30,,,,,28.772972,50.199265,intervals
2023-10-31,,,,,29.272408,50.172737,intervals
2023-11-01,,,,,28.583677,43.493637,intervals
2023-11-02,,,,,27.911152,45.025387,intervals
2023-11-03,,,,,27.25445,48.083817,intervals
2023-11-04,,,,,26.6132,44.877728,intervals
2023-11-05,,,,,25.987036,44.62776,intervals
2023-11-06,,,,,25.375605,42.680485,intervals
2023-11-07,,,,,29.64892,64.555046,intervals
2023-11-08,,,,,28.95133,57.958176,intervals
2023-11-09,,,,,28.270155,53.30447,intervals
2023-11-10,,,,,27.605005,52.73145,intervals
2023-11-11,,,,,29.28481,58.890816,intervals
2023-11-12,,,,,28.595787,51.051147,intervals
2023-11-13,,,,,27.922976,54.106148,intervals
2023-11-14,,,,,27.73656,53.82577,intervals
2023-11-15,,,,,28.354496,58.774483,intervals
2023-11-16,,,,,27.687363,53.878986,intervals
2023-11-17,,,,,27.035925,51.232655,intervals
2023-11-18,,,,,31.08195,70.903755,intervals
2023-11-19,,,,,30.350643,61.464897,intervals
2023-11-20,,,,,29.636543,58.607445,intervals
2023-11-21,,,,,28.939245,53.068573,intervals
2023-11-22,,,,,30.305317,57.585594,intervals
2023-11-23,,,,,29.592283,54.978317,intervals
2023-11-24,,,,,29.060724,52.18564,intervals
2023-11-25,,,,,28.376974,49.89785,intervals
2023-11-26,,,,,27.709312,43.255344,intervals
2023-11-27,,,,,27.05736,41.22452,intervals
2023-11-28,,,,,26.420746,39.06468,intervals
2023-11-29,,,,,25.79911,36.52675,intervals
2023-11-30,,,,,25.1921,32.32984,intervals
2023-12-01,,,,,24.599373,33.750275,intervals
2023-12-02,,,,,25.29112,38.043427,intervals
2023-12-03,,,,,24.696064,38.037647,intervals
2023-12-04,,,,,24.115007,37.10078,intervals
2023-12-05,,,,,23.547623,37.486732,intervals
2023-12-06,,,,,24.381758,40.350624,intervals
2023-12-07,,,,,24.16102,36.975895,intervals
2023-12-08,,,,,23.592552,32.053585,intervals
2023-12-09,,,,,23.037458,32.179573,intervals
2023-12-10,,,,,22.495426,30.691324,intervals
2023-12-11,,,,,21.966146,29.667439,intervals
2023-12-12,,,,,21.44932,27.714878,intervals
2023-12-13,,,,,20.944654,33.87645,intervals
2023-12-14,,,,,22.381184,40.282757,intervals
2023-12-15,,,,,21.854591,41.04385,intervals
2023-12-16,,,,,21.505089,40.904892,intervals
2023-12-17,,,,,20.999111,35.459545,intervals
2023-12-18,,,,,20.505037,34.599636,intervals
2023-12-19,,,,,20.022589,33.987324,intervals
2023-12-20,,,,,19.55149,34.122135,intervals
2023-12-21,,,,,19.491459,34.90461,intervals
2023-12-22,,,,,19.032858,38.511604,intervals
2023-12-23,,,,,20.396727,48.56078,intervals
2023-12-24,,,,,19.916826,42.096268,intervals
2023-12-25,,,,,19.448217,40.352863,intervals
2023-12-26,,,,,19.037691,35.24725,intervals
2023-12-27,,,,,18.613295,32.685017,intervals
2023-12-28,,,,,18.175356,32.327583,intervals
2023-12-29,,,,,17.74772,32.683342,intervals
2023-12-30,,,,,17.353676,28.46559,intervals
2023-12-31,,,,,16.945374,30.001074,intervals
